,Date,Team,name,Notes,year_start,year_end,position,height,weight,birth_date,college,Strains/Sprains,Dislocations,Arm Fractures,Leg Fractures,Injury Type,Estimated Medical Costs (2012)
147,12/27/10,Blazers,Brandon Roy,sore left knee (DNP),2007,2013,G,6-Jun,215,23-Jul-84,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
148,12/27/10,Bucks,Drew Gooden,sore left foot (DNP),2003,2016,F,10-Jun,250,24-Sep-81,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
149,12/27/10,Magic,Jason Williams,sore left foot (DNP),1999,2011,G,1-Jun,190,18-Nov-75,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
150,12/27/10,Raptors,Sonny Weems,back spasms (DNP),2009,2016,G-F,6-Jun,205,8-Jul-86,University of Arkansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
151,12/28/10,Blazers,Brandon Roy,sore left knee (DNP),2007,2013,G,6-Jun,215,23-Jul-84,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
152,12/28/10,Blazers,Marcus Camby,sprained right ankle (P) / left ankle (CBC) (DNP),1997,2013,C-F,11-Jun,220,22-Mar-74,University of Massachusetts Amherst,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
153,12/28/10,Bucks,Drew Gooden,plantar fasciitis in left foot (DNP),2003,2016,F,10-Jun,250,24-Sep-81,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
154,12/28/10,Magic,Jason Williams,sore left foot (DNP),1999,2011,G,1-Jun,190,18-Nov-75,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
155,12/28/10,Magic,Quentin Richardson,flu-like symptoms (DNP),2001,2013,G,6-Jun,223,13-Apr-80,DePaul University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
156,12/28/10,Raptors,Sonny Weems,back spasms (DNP),2009,2016,G-F,6-Jun,205,8-Jul-86,University of Arkansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
157,12/29/10,Cavaliers,Mo Williams,strained left hip flexor (DNP),2004,2016,G,1-Jun,198,19-Dec-82,University of Alabama,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
158,12/29/10,Nuggets,Kenyon Martin,sore left knee (DNP),2001,2015,F,9-Jun,234,30-Dec-77,University of Cincinnati,FALSE,FALSE,FALSE,FALSE,No Index,No Index
159,12/30/10,Magic,Jason Williams,sore left foot (DNP),1999,2011,G,1-Jun,190,18-Nov-75,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
160,12/30/10,Magic,Quentin Richardson,flu-like symptoms (DNP),2001,2013,G,6-Jun,223,13-Apr-80,DePaul University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
161,12/30/10,Rockets,Chuck Hayes,sprained right ankle (out indefinitely),2006,2016,F-C,6-Jun,240,11-Jun-83,University of Kentucky,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
162,12/31/10,Hawks,Marvin Williams,bruised back (DTD),2006,2018,F,9-Jun,237,19-Jun-86,University of North Carolina,FALSE,FALSE,FALSE,FALSE,No Index,No Index
163,12/31/10,Nets,Jordan Farmar,bone bruise in right knee (DNP),2007,2017,G,2-Jun,180,30-Nov-86,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
164,12/31/10,Raptors,Sonny Weems,back spasms (DNP),2009,2016,G-F,6-Jun,205,8-Jul-86,University of Arkansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
165,12/31/10,Warriors,Brandan Wright,strained lower back (out indefinitely),2008,2018,F-C,10-Jun,210,5-Oct-87,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
166,12/31/10,Celtics,Rajon Rondo,sprained left ankle (DNP),2007,2018,G,1-Jun,186,22-Feb-86,University of Kentucky,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
167,01/01/11,Bucks,Drew Gooden,plantar fasciitis in left foot (DNP),2003,2016,F,10-Jun,250,24-Sep-81,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
168,01/01/11,Cavaliers,Daniel Gibson,bruised left thigh (DNP),2007,2013,G,2-Jun,190,27-Feb-86,University of Texas at Austin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
169,01/01/11,Cavaliers,Mo Williams,strained left hip flexor (DNP),2004,2016,G,1-Jun,198,19-Dec-82,University of Alabama,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
170,01/01/11,Grizzlies,Rudy Gay,stomach virus (DNP),2007,2018,F,8-Jun,230,17-Aug-86,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
171,01/01/11,Grizzlies,Xavier Henry,sore right knee (DNP),2011,2015,G,6-Jun,220,15-Mar-91,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
172,01/01/11,Mavericks,Shawn Marion,bruised thigh (DNP),2000,2015,F,7-Jun,220,7-May-78,"University of Nevada, Las Vegas",FALSE,FALSE,FALSE,FALSE,No Index,No Index
173,01/01/11,Nets,Jordan Farmar,bone bruise in right knee (DNP),2007,2017,G,2-Jun,180,30-Nov-86,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
174,01/02/11,Blazers,Brandon Roy,sore left knee (DNP),2007,2013,G,6-Jun,215,23-Jul-84,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
175,01/02/11,Raptors,Jerryd Bayless,sprained left ankle (DNP),2009,2018,G,3-Jun,200,20-Aug-88,University of Arizona,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
176,01/02/11,Raptors,Sonny Weems,back spasms (DNP),2009,2016,G-F,6-Jun,205,8-Jul-86,University of Arkansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
177,01/03/11,76ers,Spencer Hawes,strained back (DNP),2008,2017,C-F,1-Jul,245,28-Apr-88,University of Washington,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
178,01/03/11,Pistons,Chris Wilcox,groin injury (DTD),2003,2013,F,10-Jun,221,3-Sep-82,University of Maryland,FALSE,FALSE,FALSE,FALSE,No Index,No Index
179,01/04/11,Bucks,Drew Gooden,plantar fasciitis in left foot (DNP),2003,2016,F,10-Jun,250,24-Sep-81,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
180,01/04/11,Grizzlies,O.J. Mayo,bronchitis (DNP),2009,2016,G,5-Jun,210,5-Nov-87,University of Southern California,FALSE,FALSE,FALSE,FALSE,No Index,No Index
181,01/04/11,Grizzlies,Xavier Henry,sore right knee (DNP),2011,2015,G,6-Jun,220,15-Mar-91,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
182,01/04/11,Mavericks,Caron Butler,surgery on right knee to repair torn patella tendon (out for season),2003,2016,F,7-Jun,228,13-Mar-80,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
183,01/05/11,76ers,Tony Battie,rotator cuff injury (DTD),1998,2012,C-F,11-Jun,230,11-Feb-76,Texas Tech University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
184,01/05/11,Bobcats,Stephen Jackson,hyperextended left knee (DNP),2001,2014,F-G,8-Jun,218,5-Apr-78,Butler County Community College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
185,01/05/11,Bucks,Drew Gooden,plantar fasciitis in left foot (DNP),2003,2016,F,10-Jun,250,24-Sep-81,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
186,01/05/11,Jazz,Paul Millsap,bruised right hip (DNP),2007,2018,F,8-Jun,246,10-Feb-85,Louisiana Tech University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
187,01/06/11,Cavaliers,Daniel Gibson,sprained left ankle (DTD),2007,2013,G,2-Jun,190,27-Feb-86,University of Texas at Austin,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
188,01/06/11,Suns,Gani Lawal,torn ACL and partially torn MCL in right knee (out for season),2011,2011,F,9-Jun,234,7-Nov-88,Georgia Institute of Technology,FALSE,FALSE,FALSE,FALSE,No Index,No Index
189,01/07/11,Bucks,Drew Gooden,plantar fasciitis in left foot (DNP),2003,2016,F,10-Jun,250,24-Sep-81,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
190,01/07/11,Cavaliers,Anthony Parker,strained lower back (DNP),1998,2012,G,6-Jun,215,19-Jun-75,Bradley University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
191,01/07/11,Raptors,Jerryd Bayless,sprained left ankle (DNP),2009,2018,G,3-Jun,200,20-Aug-88,University of Arizona,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
192,01/07/11,Raptors,Sonny Weems,back spasms (DNP),2009,2016,G-F,6-Jun,205,8-Jul-86,University of Arkansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
193,01/08/11,Bucks,Andrew Bogut,virus (DNP),2006,2018,C,Jul-00,260,28-Nov-84,University of Utah,FALSE,FALSE,FALSE,FALSE,No Index,No Index
194,01/08/11,Bucks,Drew Gooden,plantar fasciitis in left foot (DNP),2003,2016,F,10-Jun,250,24-Sep-81,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
195,01/08/11,Lakers,Matt Barnes,torn cartilage in right knee (out indefinitely),2004,2017,F,7-Jun,226,9-Mar-80,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
196,01/08/11,Nets,Devin Harris,bruised right quadriceps (DNP),2005,2018,G,3-Jun,192,27-Feb-83,University of Wisconsin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
197,01/09/11,Cavaliers,Anthony Parker,strained lower back (DNP),1998,2012,G,6-Jun,215,19-Jun-75,Bradley University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
198,01/09/11,Nuggets,Ty Lawson,strained left knee (DNP),2010,2017,G,11-May,195,3-Nov-87,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
199,01/09/11,Raptors,Sonny Weems,back spasms (DNP),2009,2016,G-F,6-Jun,205,8-Jul-86,University of Arkansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
200,01/10/11,Rockets,Brad Miller,sore right knee (DNP),1999,2012,C,11-Jun,244,12-Apr-76,Purdue University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
201,01/11/11,Cavaliers,Anthony Parker,strained lower back (DNP),1998,2012,G,6-Jun,215,19-Jun-75,Bradley University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
202,01/11/11,Knicks,Anthony Randolph,flu-like symptoms (DNP),2009,2014,F,10-Jun,205,15-Jul-89,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
203,01/11/11,Lakers,Matt Barnes,surgery on right knee to repair torn lateral meniscus (out indefinitely),2004,2017,F,7-Jun,226,9-Mar-80,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
204,01/12/11,Grizzlies,Tony Allen,sore left knee (DNP),2005,2018,G-F,4-Jun,213,11-Jan-82,Oklahoma State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
205,01/12/11,Nets,Anthony Morrow,strained right hamstring (DNP),2009,2017,G,5-Jun,210,27-Sep-85,Georgia Institute of Technology,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
206,01/12/11,Rockets,Brad Miller,sore right knee (DNP),1999,2012,C,11-Jun,244,12-Apr-76,Purdue University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
207,01/12/11,Warriors,Reggie Williams,Achilles tendon injury (DTD),1988,1997,F-G,7-Jun,190,5-Mar-64,Georgetown University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
208,01/12/11,Warriors,Reggie Williams,Achilles tendon injury (DTD),2010,2017,F,6-Jun,205,14-Sep-86,Virginia Military Institute,FALSE,FALSE,FALSE,FALSE,No Index,No Index
209,01/14/11,Cavaliers,Daniel Gibson,sprained left ankle (DNP),2007,2013,G,2-Jun,190,27-Feb-86,University of Texas at Austin,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
210,01/14/11,Knicks,Ronny Turiaf,right hip pointer (DTD),2006,2015,F,10-Jun,249,13-Jan-83,Gonzaga University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
211,01/14/11,Spurs,Matt Bonner,sore right knee (DTD),2005,2016,F,10-Jun,235,5-Apr-80,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
212,01/14/11,Warriors,Brandan Wright,strained lower back (DTD),2008,2018,F-C,10-Jun,210,5-Oct-87,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
213,01/14/11,Cavaliers,Joey Graham,strained right quadriceps (DNP),2006,2011,F,7-Jun,225,11-Jun-82,Oklahoma State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
214,01/15/11,Cavaliers,Daniel Gibson,sprained right ankle (DNP),2007,2013,G,2-Jun,190,27-Feb-86,University of Texas at Austin,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
215,01/15/11,Cavaliers,Joey Graham,strained right quadriceps (DNP),2006,2011,F,7-Jun,225,11-Jun-82,Oklahoma State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
216,01/15/11,Grizzlies,Tony Allen,sore left knee (DNP),2005,2018,G-F,4-Jun,213,11-Jan-82,Oklahoma State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
217,01/15/11,Nets,Anthony Morrow,strained right hamstring (DNP),2009,2017,G,5-Jun,210,27-Sep-85,Georgia Institute of Technology,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
218,01/15/11,Raptors,Jerryd Bayless,sore/sprained left ankle (DNP),2009,2018,G,3-Jun,200,20-Aug-88,University of Arizona,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
219,01/16/11,Spurs,Matt Bonner,sore right knee (DNP),2005,2016,F,10-Jun,235,5-Apr-80,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
220,01/17/11,Blazers,Brandon Roy,arthroscopic surgery on both knees (out indefinitely),2007,2013,G,6-Jun,215,23-Jul-84,University of Washington,FALSE,FALSE,FALSE,FALSE,No Index,No Index
221,01/17/11,Bulls,Carlos Boozer,sprained left ankle (DNP),2003,2015,F-C,9-Jun,258,20-Nov-81,Duke University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
222,01/17/11,Grizzlies,Tony Allen,sore left knee (DNP),2005,2018,G-F,4-Jun,213,11-Jan-82,Oklahoma State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
223,01/17/11,Nets,Anthony Morrow,strained right hamstring (DNP),2009,2017,G,5-Jun,210,27-Sep-85,Georgia Institute of Technology,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
224,01/17/11,Raptors,Jerryd Bayless,sore left ankle (DNP),2009,2018,G,3-Jun,200,20-Aug-88,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
225,01/17/11,Raptors,Linas Kleiza,sore right knee (DNP),2006,2013,F,8-Jun,245,3-Jan-85,University of Missouri,FALSE,FALSE,FALSE,FALSE,No Index,No Index
226,01/17/11,Rockets,Patrick Patterson,upper respiratory distress / flu (DNP),2011,2018,F,9-Jun,230,14-Mar-89,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
227,01/18/11,Bulls,Carlos Boozer,sprained left ankle (DNP),2003,2015,F-C,9-Jun,258,20-Nov-81,Duke University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
228,01/19/11,Bucks,John Salmons,sore right hip (DNP),2003,2015,G,7-Jun,210,12-Dec-79,University of Miami,FALSE,FALSE,FALSE,FALSE,No Index,No Index
229,01/19/11,Grizzlies,Tony Allen,sore left knee (DNP),2005,2018,G-F,4-Jun,213,11-Jan-82,Oklahoma State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
230,01/20/11,Bulls,Carlos Boozer,sprained left ankle (DNP),2003,2015,F-C,9-Jun,258,20-Nov-81,Duke University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
231,01/20/11,Blazers,Marcus Camby,arthroscopic surgery on left knee to repair torn meniscus,1997,2013,C-F,11-Jun,220,22-Mar-74,University of Massachusetts Amherst,FALSE,FALSE,FALSE,FALSE,No Index,No Index
232,01/20/11,Blazers,Marcus Camby,recovering from arthroscopic surgery on left knee to repair torn meniscus (DNP),1997,2013,C-F,11-Jun,220,22-Mar-74,University of Massachusetts Amherst,FALSE,FALSE,FALSE,FALSE,No Index,No Index
233,01/21/11,Bucks,John Salmons,sore right hip (DNP),2003,2015,G,7-Jun,210,12-Dec-79,University of Miami,FALSE,FALSE,FALSE,FALSE,No Index,No Index
234,01/21/11,Celtics,Shaquille O'Neal,hip injury (DTD),1993,2011,C,1-Jul,325,6-Mar-72,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
235,01/21/11,Hornets,Trevor Ariza,right ankle tendinitis / knee tendinitis (CBC) (DNP),2005,2018,F,8-Jun,215,30-Jun-85,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
236,01/21/11,Pistons,Charlie Villanueva,sprained left ankle (DTD),2006,2016,F,11-Jun,232,24-Aug-84,University of Connecticut,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
237,01/21/11,Raptors,Joey Dorsey,sore right knee (DTD),2009,2015,F,8-Jun,268,16-Dec-83,University of Memphis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
238,01/21/11,Spurs,George Hill,sprained right thumb (DNP),2009,2018,G,3-Jun,188,4-May-86,Indiana University-Purdue University Indianapolis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
239,01/21/11,Wizards,Kirk Hinrich,sprained elbow (DTD),2004,2016,G,4-Jun,190,2-Jan-81,University of Kansas,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
240,01/22/11,Blazers,Marcus Camby,recovering from arthroscopic surgery on left knee to repair torn meniscus (DNP),1997,2013,C-F,11-Jun,220,22-Mar-74,University of Massachusetts Amherst,FALSE,FALSE,FALSE,FALSE,No Index,No Index
241,01/22/11,Bucks,Drew Gooden,plantar fasciitis in left foot (DNP),2003,2016,F,10-Jun,250,24-Sep-81,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
242,01/22/11,Bucks,John Salmons,strained right hip (DNP),2003,2015,G,7-Jun,210,12-Dec-79,University of Miami,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
243,01/22/11,Cavaliers,Anthony Parker,strained lower back (DNP),1998,2012,G,6-Jun,215,19-Jun-75,Bradley University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
244,01/22/11,Celtics,Shaquille O'Neal,sore right knee (DNP),1993,2011,C,1-Jul,325,6-Mar-72,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
245,01/22/11,Heat,Dwyane Wade,migraine headache (DNP),2004,2018,G,4-Jun,220,17-Jan-82,Marquette University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
246,01/22/11,Hornets,Trevor Ariza,right knee tendinitis (DNP),2005,2018,F,8-Jun,215,30-Jun-85,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
247,01/22/11,Magic,Jason Williams,foot injury (out indefinitely),1999,2011,G,1-Jun,190,18-Nov-75,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
248,01/22/11,Raptors,Joey Dorsey,strained right patella tendon (DNP),2009,2015,F,8-Jun,268,16-Dec-83,University of Memphis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
249,01/22/11,Raptors,Linas Kleiza,sore right knee (DNP),2006,2013,F,8-Jun,245,3-Jan-85,University of Missouri,FALSE,FALSE,FALSE,FALSE,No Index,No Index
250,01/22/11,Spurs,George Hill,sprained right thumb (DNP),2009,2018,G,3-Jun,188,4-May-86,Indiana University-Purdue University Indianapolis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
251,01/24/11,Bucks,John Salmons,strained right hip (DNP),2003,2015,G,7-Jun,210,12-Dec-79,University of Miami,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
252,01/24/11,Cavaliers,Anthony Parker,strained lower back (DNP),1998,2012,G,6-Jun,215,19-Jun-75,Bradley University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
253,01/24/11,Raptors,Joey Dorsey,strained right patella tendon (DNP),2009,2015,F,8-Jun,268,16-Dec-83,University of Memphis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
254,01/24/11,Raptors,Linas Kleiza,sore right knee (DNP),2006,2013,F,8-Jun,245,3-Jan-85,University of Missouri,FALSE,FALSE,FALSE,FALSE,No Index,No Index
255,01/25/11,Celtics,Shaquille O'Neal,sore right leg (DNP),1993,2011,C,1-Jul,325,6-Mar-72,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
256,01/25/11,Clippers,Eric Gordon,sprained right wrist (DNP),2009,2018,G,4-Jun,215,25-Dec-88,Indiana University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
257,01/26/11,Bucks,John Salmons,strained right hip (DNP),2003,2015,G,7-Jun,210,12-Dec-79,University of Miami,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
258,01/26/11,Clippers,Eric Gordon,sprained right wrist (DNP),2009,2018,G,4-Jun,215,25-Dec-88,Indiana University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
259,01/26/11,Nuggets,Kenyon Martin,left knee injury (DNP),2001,2015,F,9-Jun,234,30-Dec-77,University of Cincinnati,FALSE,FALSE,FALSE,FALSE,No Index,No Index
260,01/27/11,Celtics,Shaquille O'Neal,sore right hip (DNP),1993,2011,C,1-Jul,325,6-Mar-72,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
261,01/28/11,Bucks,John Salmons,strained right hip (DNP),2003,2015,G,7-Jun,210,12-Dec-79,University of Miami,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
262,01/28/11,Heat,Dwyane Wade,sprained right wrist (DNP),2004,2018,G,4-Jun,220,17-Jan-82,Marquette University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
263,01/28/11,Jazz,Deron Williams,strained tendon in right wrist (DNP),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
264,01/28/11,Nets,Jordan Farmar,strained lower back (DNP),2007,2017,G,2-Jun,180,30-Nov-86,"University of California, Los Angeles",TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
265,01/28/11,Pistons,Rodney Stuckey,bruised right shoulder (DNP),2008,2017,G,5-Jun,210,21-Apr-86,Eastern Washington University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
266,01/28/11,Wizards,Kirk Hinrich,sprained right ankle (DNP),2004,2016,G,4-Jun,190,2-Jan-81,University of Kansas,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
267,01/29/11,Bucks,John Salmons,strained right hip (DNP),2003,2015,G,7-Jun,210,12-Dec-79,University of Miami,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
268,01/29/11,Nets,Jordan Farmar,strained lower back (DNP),2007,2017,G,2-Jun,180,30-Nov-86,"University of California, Los Angeles",TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
269,01/29/11,Wizards,Mustafa Shakur,right leg injury (DTD),2011,2014,G,3-Jun,190,18-Aug-84,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
270,01/30/11,Jazz,Deron Williams,strained tendon in right wrist (DNP),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
271,01/30/11,Knicks,Wilson Chandler,sore left calf (DNP),2008,2018,F,8-Jun,225,10-May-87,DePaul University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
272,01/30/11,Magic,Gilbert Arenas,bruised left knee (P) / sore right knee (CBC) (DNP),2002,2012,G,3-Jun,191,6-Jan-82,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
273,01/30/11,Pistons,Rodney Stuckey,bruised right shoulder (DNP),2008,2017,G,5-Jun,210,21-Apr-86,Eastern Washington University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
274,01/30/11,Suns,Gani Lawal,surgery on right knee to repair torn ACL and partially torn MCL (out for season),2011,2011,F,9-Jun,234,7-Nov-88,Georgia Institute of Technology,FALSE,FALSE,FALSE,FALSE,No Index,No Index
275,01/31/11,Cavaliers,Daniel Gibson,bruised left quadriceps (DNP),2007,2013,G,2-Jun,190,27-Feb-86,University of Texas at Austin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
